2025-11-15 20:55:22,225:INFO:Engine for model 'lightgbm_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,226:INFO:Engine for model 'catboost_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,226:WARNING:
'catboost' is a soft dependency and not included in the pycaret installation. Please run: `pip install catboost` to install.
Alternately, you can install this by running `pip install pycaret[models]`
2025-11-15 20:55:22,226:WARNING:
'catboost' is a soft dependency and not included in the pycaret installation. Please run: `pip install catboost` to install.
Alternately, you can install this by running `pip install pycaret[models]`
2025-11-15 20:55:22,231:WARNING:
'prophet' is a soft dependency and not included in the pycaret installation. Please run: `pip install prophet` to install.
2025-11-15 20:55:22,231:INFO:Engine for model 'lr_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,232:INFO:Engine for model 'en_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,233:INFO:Engine for model 'ridge_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,233:INFO:Engine for model 'lasso_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,234:INFO:Engine for model 'llar_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,234:INFO:Engine for model 'br_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,235:INFO:Engine for model 'huber_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,236:INFO:Engine for model 'omp_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,243:INFO:Engine for model 'knn_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,244:INFO:Engine for model 'dt_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,244:INFO:Engine for model 'rf_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,244:INFO:Engine for model 'et_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,244:INFO:Engine for model 'gbr_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,244:INFO:Engine for model 'ada_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,244:INFO:Engine for model 'xgboost_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,244:WARNING:
'xgboost' is a soft dependency and not included in the pycaret installation. Please run: `pip install xgboost` to install.
Alternately, you can install this by running `pip install pycaret[models]`
2025-11-15 20:55:22,244:WARNING:
'xgboost' is a soft dependency and not included in the pycaret installation. Please run: `pip install xgboost` to install.
Alternately, you can install this by running `pip install pycaret[models]`
2025-11-15 20:55:22,244:INFO:Engine for model 'lightgbm_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,244:INFO:Engine for model 'catboost_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,244:WARNING:
'catboost' is a soft dependency and not included in the pycaret installation. Please run: `pip install catboost` to install.
Alternately, you can install this by running `pip install pycaret[models]`
2025-11-15 20:55:22,244:WARNING:
'catboost' is a soft dependency and not included in the pycaret installation. Please run: `pip install catboost` to install.
Alternately, you can install this by running `pip install pycaret[models]`
2025-11-15 20:55:22,244:INFO:Engine successfully changes for model 'lr_cds_dt' to 'sklearn'.
2025-11-15 20:55:22,244:WARNING:
'prophet' is a soft dependency and not included in the pycaret installation. Please run: `pip install prophet` to install.
2025-11-15 20:55:22,244:INFO:Engine for model 'en_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,244:INFO:Engine for model 'ridge_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,244:INFO:Engine for model 'lasso_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,244:INFO:Engine for model 'llar_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,244:INFO:Engine for model 'br_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,244:INFO:Engine for model 'huber_cds_dt' has not been set explicitly, hence returning None.
2025-11-15 20:55:22,259:INFO:Engine for model 'omp_cds_dt' has not been set explicitly, hence returning None.
